7.951476885334493545e+02,1.253283021331569769e+00,-5.711638012697898503e+00
7.641048990079810892e+02,8.571091503819969759e-01,-1.023676230847088497e+01
8.196217563555629795e+02,7.582785019172559871e-01,3.535547025822578604e+01
7.892872369672492141e+02,1.250880947225489370e+00,2.850085501685980915e+01
7.899927015996069031e+02,1.397327121484432721e+00,-7.349397712398177518e+00
8.169282634087212500e+02,1.229852035409204847e+00,-9.015624977813008201e+00
7.629553225145148190e+02,5.163750933477433414e-01,4.253537209889821469e+01
7.711081302413138019e+02,7.529778557846733555e-01,2.451346295725487323e+01
7.957835818008677506e+02,1.223218766290409043e+00,3.277997165120068246e+01
7.688785704963825083e+02,8.460134925778316495e-01,1.013766162556323280e+01
7.861197382249214343e+02,1.245610354317769009e+00,-1.935201338091724210e+01
7.667801413875030221e+02,1.294732740101637303e+00,3.965327980713794176e+01
7.911753789609509795e+02,1.195699513251498480e+00,-7.875658654446723972e+00
7.531922205437998628e+02,9.230165322764678493e-01,1.541614603901006575e+00
7.998176446752056563e+02,1.226121382876474319e+00,-6.720121946540373870e-01
8.195127860396365804e+02,1.393959737190044068e+00,4.795699497622423735e+01
8.166902843031514294e+02,1.406852790105940221e+00,6.561806790885974294e+00
7.757479177613570300e+02,1.323233730928262908e+00,-9.464634523667344368e+00
7.753656325853684166e+02,1.442408476399137607e+00,-1.924670124259244730e+01
7.817605245930043338e+02,9.151978435178261817e-01,-9.139930153525877898e+00
8.009043117472580207e+02,1.210945710728120517e+00,2.700331176656867171e+01
7.989897691182746939e+02,1.364485477996144613e+00,2.174541183334266492e+01
7.797557319406225815e+02,1.128545896184409481e+00,-1.863971411026096092e+00
7.550281382159320174e+02,1.463960566776253636e+00,-1.727226046708053886e+01
7.942621607202055429e+02,7.090434236584466365e-01,1.904902696611037527e+01
7.605071208129861589e+02,1.175947366553721674e+00,-4.031882834281836026e+00
8.066299854191973964e+02,9.480082081314999964e-01,4.130782523525792982e+01
7.850899287711167744e+02,1.357154629572275173e+00,2.027659373660734587e+01
8.175693199502439938e+02,1.160188819836204255e+00,-6.607351376924814446e+00
7.720248807365534276e+02,8.274668453065958662e-01,-1.825362038344179894e+01
8.173314348092137607e+02,5.079164600374053151e-01,3.088979511693466407e+00
7.843100958784325485e+02,5.024882627897812037e-01,1.327496027415791247e+01
8.153472951281050882e+02,6.334381275608472750e-01,5.740873220335828364e+00
7.869074594077630991e+02,1.291165020465582014e+00,2.754706631258546423e+01
7.993455435664874358e+02,5.434409961328092731e-01,4.465646157585777587e+01
7.772076641531477890e+02,1.031318329078762863e+00,2.225479641227247640e+01
7.733960460739629070e+02,1.143852487054162426e+00,1.437617043590086752e+01
7.725797252974541607e+02,1.101503313045990806e+00,2.312866793356548101e+00
7.610570543999274378e+02,4.756969049550799911e-01,1.756930575115614346e+01
8.058271515936445439e+02,1.353749457246109289e+00,4.167280113205234215e+01
7.759219971542570420e+02,1.055622029473039403e+00,1.928775167576337424e+01
8.068278324183162340e+02,7.682088280691058424e-01,1.572126429756936972e+01
7.637221732687270332e+02,6.840890230081295709e-01,2.384179671326617012e+01
8.091397386401069980e+02,5.529730874883851399e-01,2.791120407901478728e+01
7.733204535297885514e+02,8.762854381285773986e-01,-7.012461010069831246e+00
8.145916697749291870e+02,1.047412054289267092e+00,2.905001547401709416e+01
7.816333545426475666e+02,1.485301609625186980e+00,-8.244229148779556482e+00
7.614839916524766750e+02,1.039594630764107963e+00,4.084077748243515771e+01
7.505853896130154226e+02,1.129931220535788983e+00,-1.055212985237412227e+01
7.621389848340139679e+02,5.286002211868012779e-01,1.038950425536711109e+01
8.131491022234725961e+02,1.275580212323967899e+00,2.887057551153110779e+01
7.595891620226374243e+02,1.163719093032847152e+00,-2.101049787093813848e+00
8.078218831739808365e+02,1.419850606055158115e+00,1.553110645354806252e+01
7.630768564245838661e+02,6.430070075489583425e-01,4.909315320830738472e+01
8.147638308192351815e+02,1.315485713371069121e+00,1.187514082482025302e+01
7.681038724282861949e+02,1.302919064526824267e+00,-2.637943466297642203e+00
7.948891025265518238e+02,1.112572382982704111e+00,4.872281038511742679e+01
7.939852399952557107e+02,7.390547784678223042e-01,1.361345520204054083e+01
7.839488091856909477e+02,1.424974685928044327e+00,-1.481672553279380367e+01
7.973817299656581099e+02,1.283459248271119346e+00,5.663412080692395989e+00
7.541219895236629327e+02,8.830416391905648865e-01,3.559824238782506001e+01
7.909923060300504858e+02,5.871465531685658990e-01,1.520823098984058674e+01
7.536970487244249171e+02,9.932477204542209392e-01,4.190583143893309881e+01
8.120097749568881227e+02,1.066843427931452482e+00,3.439101251136381165e+01
7.872827830269250171e+02,7.722159416674203580e-01,2.324227602331343689e+01
7.705980936323693413e+02,8.660000557375182595e-01,3.172877598858772785e+01
7.954552618561402824e+02,6.929639473686510787e-01,-1.407208206859900201e+01
7.568235182099978147e+02,9.527260246491902063e-01,4.338716407908306394e+01
7.781481722193639143e+02,5.597448878879439649e-01,3.746773287135179942e+01
7.822172121459767595e+02,1.278956744183175953e+00,5.926884807339707351e+00
7.722536567564307006e+02,4.633566289523317616e-01,4.300982123010385294e+01
7.539377479924200998e+02,7.222015519831800345e-01,-3.781389454102011882e+00
7.847016195504021425e+02,8.055141234624596525e-01,-4.616120081053260549e+00
7.554207532746388551e+02,1.297925870596505771e+00,3.834505489268149603e+00
7.931622868099121888e+02,7.272971995158457048e-01,2.666811687161349198e+01
7.575929266068367269e+02,4.936766792866003062e-01,9.781644456889086570e+00
7.528547176546768469e+02,5.345959591980216086e-01,3.134711485802657904e+00
8.192668891254650134e+02,6.404312794258237851e-01,-1.369648737176632736e+01
8.126521716715877801e+02,1.190362816387599443e+00,2.724791229896085554e+01
7.686033414027010622e+02,6.682565206142803138e-01,-1.902672687997669954e+01
8.124023260434727263e+02,7.940737539733195849e-01,1.688666117346090800e+01
8.159441787259330567e+02,9.805704880844758886e-01,3.109658430769330550e+01
8.129946045942097044e+02,8.989454949748412194e-01,4.717975163336247135e+01
7.863234016682678202e+02,5.236498234147130004e-01,-1.803890171717073088e+01
7.945026797658611031e+02,1.326690430159309653e+00,9.977605326797952756e+00
7.980817701227448424e+02,8.378171419939894893e-01,-7.866297210115535066e+00
7.901904046023257706e+02,9.118214853804189612e-01,1.094432191238674079e+01
7.521766139789812087e+02,1.095804146635346976e+00,-7.583257226043860655e+00
7.785473808582462425e+02,5.197005076647520649e-01,4.743557288212880252e+00
7.748099482827138900e+02,1.319677504222035225e+00,2.269023509621597867e+01
7.761703190987782364e+02,1.307257894151429234e+00,2.047731763765690260e+01
7.824350012835958523e+02,1.180177560759293920e+00,3.872673927385519477e+01
8.156638851202669684e+02,1.468840324135210595e+00,4.906641991172371320e+01
8.121293792384346943e+02,1.111273718086044138e+00,3.636285939405790657e+01
7.595403539458030764e+02,1.008434766538499838e+00,4.145836439777016835e+01
8.001419308320793107e+02,6.379759179242512346e-01,1.066092336388631523e+01
8.057493859473639759e+02,9.380887790906798918e-01,1.805482972498903393e+01
8.048287308210274205e+02,1.383686702573221572e+00,2.081909207360510550e+01
7.831666654337094542e+02,1.474226244517586881e+00,2.873339103590436139e+01
7.566361005150214396e+02,1.156109326873585585e+00,2.306398611293197831e+01
8.037024486920955724e+02,8.010721299458796185e-01,4.767417477671311588e+01
8.088561344385707343e+02,9.586025984410573297e-01,-5.181659772142081621e+00
7.848357442085003868e+02,4.886453664025589005e-01,1.873424718037786363e+01
7.955096674732419615e+02,8.603210643733780749e-01,2.293093138550717924e+01
7.766747572213481590e+02,6.603074200410488093e-01,-1.283188619637831351e+01
7.684177429444129075e+02,7.310968007528044765e-01,3.127448086604238142e+01
7.551906138422418735e+02,5.815374590775951313e-01,1.275569374634282127e+01
8.031738356748739989e+02,1.401981602406809246e+00,-2.814629289612756935e+00
7.800982177779486619e+02,1.169507545539155258e+00,1.245691682503601072e+01
8.181966950418133138e+02,1.264989619255318276e+00,1.454796699651503644e+01
8.007047785867135872e+02,7.252252166336724537e-01,3.696348456007384442e+01
7.520362588410966964e+02,1.360370732697858909e+00,-1.335528918732891945e+01
7.984318162934423526e+02,9.968161681418947762e-01,-1.081572219618465347e+01
7.730363502222505758e+02,1.140041445326107183e+00,4.250939196613516202e+01
8.070565945394548635e+02,8.090767138725061258e-01,-4.271531029365673859e+00
8.132946457475540001e+02,6.758487478150514427e-01,6.639893037713733293e-01
8.019583371642008842e+02,1.135368905396216155e+00,-1.957917909044224203e+01
7.621098977874609091e+02,1.122481012824049884e+00,2.193170373866004041e+01
7.811004163642796811e+02,7.881816654334561356e-01,2.808070705019837732e+01
7.995024606475703877e+02,8.918692511628975028e-01,2.551179083849144291e+01
7.821925581037587563e+02,1.499175731995409766e+00,3.882384043282795005e+01
7.776200515905472912e+02,1.430002880245629271e+00,3.153181991982555132e+01
7.562416139575640273e+02,7.904550620241546088e-01,3.270013971294992672e+01
7.801839826019411248e+02,6.043642747484272437e-01,2.476202132549900625e-01
7.914959385527500899e+02,1.052615908924035448e+00,-2.361095331916637008e+00
7.603281615703537000e+02,6.130630905902034744e-01,2.615451906593006015e+01
7.648131544656982896e+02,5.636876423975695216e-01,-1.270089314011654125e+01
7.677904471518888840e+02,5.489321865524945387e-01,4.508949838169993996e+01
7.926963453842447507e+02,1.257187222624870149e+00,3.194733356141125569e+01
7.987491178858085732e+02,8.348576627470990497e-01,4.371258084505323893e+01
8.138281729331337147e+02,1.331184945516519225e+00,2.394168615278317702e+01
7.588139426902129117e+02,8.174405514061912070e-01,2.924074205464405196e+01
8.112376163480557807e+02,7.134255233106252536e-01,4.825494562055580161e+01
7.602222244916927139e+02,1.092973735268547131e+00,8.664033933051673131e+00
7.690054782396795190e+02,1.105678453510564374e+00,4.983202840034800829e+01
8.106195207961288816e+02,1.440436670421574972e+00,3.724213441948650427e+01
7.599321295065357162e+02,1.346636324027753684e+00,-6.337512730576028375e+00
7.660491638209853136e+02,1.059025019983243388e+00,4.518655092230886794e+00
8.185278259449137295e+02,1.183414981361398333e+00,-1.229993271638246100e+01
8.190502978816316499e+02,9.173354666210848940e-01,-1.877919416145443776e+01
7.670274896035398342e+02,6.225427275255372983e-01,-5.062095084057427030e+00
7.745924551013904420e+02,1.099109297199034163e+00,3.603142029088924403e+01
7.923468357835779443e+02,1.079856462961562791e+00,3.347588960965703109e+01
7.736637504446582625e+02,7.019556358350849123e-01,8.217038690981517846e+00
7.841256119606465518e+02,1.005346580352596941e+00,4.966486764811743626e+01
8.092736274302509401e+02,6.265930072874629220e-01,1.523429509167323204e+01
8.096754033063911038e+02,1.217421486893862204e+00,2.532530804789693235e+01
8.103371672875850891e+02,4.786231415992764360e-01,1.383725713776599520e+01
8.003764853367723617e+02,5.562774171697104642e-01,4.005800424050755737e+01
7.559421130115492815e+02,1.000640456109154641e+00,-9.755834196636323341e+00
7.507355252380899628e+02,1.050405618800645424e+00,-1.234908557054974665e+01
8.136055697478467437e+02,9.304259115334048147e-01,2.002272223060128198e+01
7.790555472554444805e+02,4.715936408101598643e-01,1.109361789962647293e+01
8.006122136027902343e+02,1.287808194138697182e+00,2.095633655120713001e+01
7.764701171181626478e+02,6.109380165971558529e-01,2.494763208251744402e+01
7.517382146632933200e+02,8.439594292605059334e-01,2.769377455926039033e+01
7.808499435455572666e+02,4.660316120170273635e-01,6.860621614095656184e+00
7.693627746918982666e+02,5.220771255562904889e-01,2.663471385072386965e+01
8.024652245130923802e+02,1.371458809833511872e+00,-1.014760669174643759e+01
8.098230537246330414e+02,1.495565963101640916e+00,-1.647871391927144202e+01
7.961872486467029830e+02,1.233991956116370359e+00,1.610090188522697474e+01
7.654962706391312395e+02,8.858635929366220907e-01,2.581533628234041799e+01
7.904111318758798461e+02,7.974944570994679793e-01,-1.182259325906153968e+01
7.624049484407289583e+02,6.642828270495561016e-01,3.748717700788098739e+00
7.544435844550997672e+02,1.309938344516019537e+00,4.428996122293180804e+01
7.697627422328782814e+02,8.904458798122530938e-01,4.750876890621420046e+01
7.979209570864286434e+02,4.964746830118959009e-01,-1.113592619466864164e+01
8.171642154351410454e+02,9.340194879642351733e-01,-9.648517016393412860e+00
