7.752147392845587319e+02,1.476982416453411551e+00,-1.946964650993382762e+01
7.757060848151566006e+02,8.374700138202900712e-01,3.018089424693279454e+00
8.085979414786306734e+02,1.214002452791169695e+00,1.946901930271049963e+00
7.628679652868170251e+02,6.296202413459651703e-01,-1.915322361835613307e+01
7.994864365681888785e+02,1.170820448608854036e+00,4.725977581625271284e+01
7.999597652864526935e+02,1.184081608884399284e+00,3.550678148576236026e+01
7.694854227889045433e+02,1.099367029189234124e+00,-8.204264734029859341e+00
8.066555135750212457e+02,9.592078899294640415e-01,-1.508287887338602928e+01
7.886759622367914062e+02,1.464811788933148229e+00,1.454564904142121406e+01
7.939667175179897640e+02,9.144689919053607952e-01,2.758924139711761114e+01
8.105295592413466466e+02,6.739800544884215761e-01,-4.368702203512675908e+00
8.193703742819802756e+02,1.299539101539950670e+00,2.566354531738569023e+01
7.707565137024364503e+02,5.869642187794323895e-01,2.426345546956475374e+01
7.918386868893759356e+02,4.794384750918933014e-01,2.044699501681707687e+01
8.070655295962134232e+02,1.354822537157933215e+00,-1.449996641261589403e+01
7.655818659368094359e+02,5.436354011630083471e-01,8.401806030857773777e+00
8.153886440138107901e+02,1.175085216445355574e+00,1.351005482516973899e+01
7.530915332553074677e+02,5.707443781597131283e-01,3.506451823545553736e+01
7.707947127778404592e+02,1.306096598496603756e+00,4.081424178551188930e+01
8.110578426125809983e+02,5.791994143251634197e-01,3.892089066428626154e+01
7.666525495020548533e+02,4.694176154358599140e-01,2.986539355172563148e+01
8.163949926899919092e+02,8.158647702832946269e-01,3.779153939632919901e+01
7.915010507081682363e+02,1.396359808290916549e+00,-1.478782341317136151e+01
8.196582054315299501e+02,1.123065013801931356e+00,4.988267454646629062e+01
7.554489261507529818e+02,9.487148467360138060e-01,1.843384158071060597e+01
7.702694219310131984e+02,6.895647829551949659e-01,-8.355736236883830159e+00
7.561730093381482902e+02,1.011244634074468296e+00,-1.578403898680986117e+01
8.071801501666309377e+02,1.137106159897631974e+00,4.100595949412269192e+01
7.648856319929292340e+02,5.977435068686763886e-01,7.071304778717713901e+00
7.870090637558589606e+02,1.014712299757539071e+00,3.259052850570225246e+01
7.865022831325439938e+02,5.486110912331211287e-01,4.153303530963903256e+01
8.044556567181073206e+02,4.872717053799587861e-01,3.228786932066401505e+01
