P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des
60000000,1112.41,24811542.95,3.78,18.21,187.56,0.95,1099.17,294.37,0.4327231803,8405387.0280162,3373641.82362699,6035538.77787097,56470.6278187884,133735313.590055,32143254.6474343,31028520.8868223,160815126.582031,43407566.9802785,0.438786696
60000000,1112.41,24811542.95,3.78,18.21,187.56,0.5,1102.97,271.6,0.3485086107,8405387.0280162,3373641.82362699,6035538.77787097,56470.6278187884,133735313.590055,32143254.6474343,31028520.8868223,160815126.582031,43407566.9802785,0.438786696
60000000,1112.41,24811542.95,3.78,18.21,187.56,0.93,1093.22,275.31,0.4331041749,8405387.0280162,3373641.82362699,6035538.77787097,56470.6278187884,133735313.590055,32143254.6474343,31028520.8868223,160815126.582031,43407566.9802785,0.438786696
60000000,1112.41,24811542.95,3.78,18.21,187.56,0.6,1108,290.7,0.3921829556,8405387.0280162,3373641.82362699,6035538.77787097,56470.6278187884,133735313.590055,32143254.6474343,31028520.8868223,160815126.582031,43407566.9802785,0.438786696
60000000,1112.41,24811542.95,3.78,18.21,187.56,0.76,1105.33,283.73,0.4277992869,8405387.0280162,3373641.82362699,6035538.77787097,56470.6278187884,133735313.590055,32143254.6474343,31028520.8868223,160815126.582031,43407566.9802785,0.438786696
60000000,1112.41,24811542.95,3.78,18.21,187.56,0.83,1100.63,263.64,0.4311420321,8405387.0280162,3373641.82362699,6035538.77787097,56470.6278187884,133735313.590055,32143254.6474343,31028520.8868223,160815126.582031,43407566.9802785,0.438786696
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.99,1284.16,268.89,0.4996441642,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.64,1295.29,317.22,0.472259729,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.67,1298.6,286.51,0.4858522831,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,1,1290.85,298.74,0.4943056785,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.81,1297.37,312.93,0.4882182081,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.9,1282.84,273.78,0.4952421536,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,1.05,1282.18,277.95,0.5007817892,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.51,1296.62,292.47,0.460753212,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.79,1287.03,302.53,0.4819770364,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.96,1293.99,294.13,0.5004609712,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.71,1286.12,285.02,0.4838097964,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.55,1289.53,301.61,0.4572969226,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.58,1288.28,274.19,0.4706829049,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.87,1292.43,280.49,0.4981306453,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.73,1293.08,306.82,0.4802239707,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.92,1290.39,311.15,0.490897614,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.84,1279.48,267.78,0.4904390918,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.76,1281.43,289.3,0.4854549229,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.64,1285.28,265.12,0.4769169056,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1298.76,22503359.6,3.8,39.92,163.72,0.56,1280.35,308.23,0.454541172,9280108.85637961,2463371.35330204,2029633.78846813,40169.1797275446,120346623.614874,25664768.3257252,24118317.2333505,139409863.878404,38848163.8165478,0.506158862
60000000,1050.04,21104919,3.99,26.86,231.02,0.5,1030.08,297.25,0.1229202807,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.85,1046.13,300.67,0.3287139635,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.68,1037.93,279.97,0.2866057782,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.89,1045.33,290.59,0.339483032,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.61,1049.88,294.02,0.2602553024,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.62,1031.28,283.34,0.2471250772,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.8,1035.23,279.27,0.3197618901,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.96,1044.49,307.08,0.3420856071,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.77,1047.23,276.62,0.3211475277,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.55,1034.42,310.73,0.1875779602,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.56,1037,287.35,0.2069996729,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,1.03,1032.37,273.98,0.3478225384,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.7,1039.7,267.33,0.297085645,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.94,1043.92,316.92,0.3394022032,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.81,1038.93,302.72,0.3174012369,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.66,1042.85,314.57,0.276021463,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.75,1041.8,271.37,0.3138724499,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.99,1048.04,309.77,0.347405252,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,1.01,1040.11,265.73,0.3506537244,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1050.04,21104919,3.99,26.86,231.02,0.87,1033.72,291.19,0.3297695894,5951967.69635477,4349267.6502076,4454916.80800118,67393.8858588377,166750676.011989,49864500.1533732,46322637.8028175,198494032.65795,52179748.3601869,0.3554945059
60000000,1140.59,20719461.85,3.16,20.66,195.7,1.01,1134.24,307.37,0.4511427919,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.85,1137.47,287.95,0.4514008715,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.89,1121.96,270.73,0.4494227034,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.54,1128.18,310.63,0.3748959574,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,1.04,1139.34,285.73,0.4618731864,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.66,1140.16,313.46,0.4250072103,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.6,1128.68,303.56,0.3986741711,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.8,1124.56,299.03,0.4360190142,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.56,1130.49,317.98,0.3849934261,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.74,1121.06,274.31,0.4389381802,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.51,1131.85,298.15,0.3637536002,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.92,1134.64,272.49,0.4546239834,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.76,1138.38,277.1,0.4446483427,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.82,1132.84,292.27,0.447004894,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.69,1125.58,266.96,0.4312737289,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.62,1123.02,284.2,0.4095353687,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.71,1126.62,280.12,0.4369570697,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.88,1130.76,305.06,0.443628403,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.96,1125.67,263.72,0.4538588647,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1140.59,20719461.85,3.16,20.66,195.7,0.97,1135.75,295.73,0.4538559796,11215898.6382642,3306427.20376779,5916478.10870831,62925.1314770494,124711124.680396,28329305.6915227,25818280.933075,153169704.392853,43339190.2008879,0.460688609
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.9,1223.71,280.92,0.5207427625,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.7,1229.54,299.39,0.5077560739,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.82,1227.75,269.73,0.5203808994,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.98,1222.53,304.05,0.5127071466,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.93,1233.5,289.79,0.5247234392,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.8,1221.77,309.42,0.5084274291,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.95,1231.38,290.77,0.5239918026,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.57,1216.73,286.6,0.503371347,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.62,1226.98,312.36,0.5023652974,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,1.04,1217.95,306.89,0.5118726538,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.6,1220.91,317.37,0.4984418709,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.52,1230.52,297.88,0.495135968,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.66,1214.24,274.22,0.5088192905,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.85,1219.12,273.41,0.5179094828,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,1.02,1224.38,314.36,0.513990347,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.67,1215.7,265.63,0.5099616144,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.54,1232.77,293.62,0.5053614925,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.76,1225.92,267.15,0.5178567089,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.87,1228.88,277.54,0.5220206132,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1234.24,21760688.83,2.94,16.41,114.42,0.74,1220.19,282.62,0.5148714904,11216700.6749869,2813447.43901238,2933210.65140601,59578.3704733509,108280819.919167,19525963.7934819,18191318.0698867,133955287.46307,36884449.895573,0.5267693377
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.84,1238.2,305.45,0.5141037658,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.89,1222.14,299.75,0.5095695729,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.93,1231.61,316.48,0.5144349481,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.78,1223.75,267.43,0.5150840707,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.88,1236.89,297.15,0.5167028468,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.64,1229.47,311.14,0.4988318488,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.61,1221.5,294.05,0.4992171615,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.56,1226.07,282.94,0.498241815,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.7,1224.87,279.82,0.5109254811,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.68,1224.66,265.14,0.5094263542,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.75,1232.31,314.36,0.5077719167,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.59,1239.06,269.08,0.5073010134,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.54,1239.89,309.55,0.4917254375,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.81,1232.82,276.5,0.5200130735,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.98,1230.57,285.91,0.5242458668,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.51,1234.19,290.75,0.4941889205,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,1.01,1228.14,278.39,0.5241173906,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,1.05,1227.62,289.58,0.524200836,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.96,1235.19,274.06,0.5256387052,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1240.77,21131162.99,2.85,22.87,136.83,0.74,1236.69,304.05,0.5089856452,11607217.9259817,2829256.42642277,2962079.2564331,61514.5125727887,107339053.917191,19106768.7837424,17668747.077651,133374067.603779,37289345.3913761,0.5290649024
60000000,1108.01,20027867.95,3.57,28.64,287.18,1,1088.67,276.85,0.359385884,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
60000000,1108.01,20027867.95,3.57,28.64,287.18,0.9,1105.83,301.87,0.348258446,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
60000000,1108.01,20027867.95,3.57,28.64,287.18,0.62,1097.24,277.64,0.242317137,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
60000000,1108.01,20027867.95,3.57,28.64,287.18,0.98,1102.36,281.48,0.3644345689,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
60000000,1108.01,20027867.95,3.57,28.64,287.18,0.84,1107.28,265.77,0.344227536,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
60000000,1108.01,20027867.95,3.57,28.64,287.18,0.88,1101.34,308.63,0.3420815455,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
60000000,1108.01,20027867.95,3.57,28.64,287.18,0.58,1089.93,305.62,0.1902518221,7945433.76252737,4317545.73120262,2693674.79168696,72680.2000389012,156846252.455279,45200735.5288287,41081978.8706525,190483631.817498,52021955.9305062,0.3704441026
